adult,belongs_to_collection,budget,original_language,original_title,overview,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count,languages,day_of_week,month,season,year,has_homepage,genre,companies,countries
False,not available,0,en,Amateur,"A man wakes up in an alley, bleeding and with no memory of who he is. He stumbles into a coffee shop and is befriended by a charitable ex-nun who is failing in her attempts to write marketable pornography.",1.759012,1994-08-05,0.0,105.0,"Accountancy, Murder, Amnesia, Torture, Ecstasy, Understanding, Redemption",Amateur,6.5,21.0,['English'],Friday,Aug,Q3,1994,NO,"['Crime', 'Comedy', 'Drama', 'Thriller']","['Channel Four Films', 'Zenith Entertainment', 'American Playhouse', 'Union Générale Cinématographique (UGC)', 'La Sept Cinéma', 'True Fiction Pictures']","['France', 'United Kingdom', 'United States of America']"
False,not available,52000000,en,Apollo 13,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",18.761467,1995-06-30,355237933.0,140.0,"Houston, we have a problem.",Apollo 13,7.3,1637.0,['English'],Friday,Jun,Q2,1995,NO,['Drama'],"['Imagine Entertainment', 'Universal Pictures']",['United States of America']
False,not available,28000000,en,Rob Roy,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.",10.193549,1995-04-13,31596911.0,139.0,Honor made him a man. Courage made him a hero. History made him a legend.,Rob Roy,6.5,151.0,['English'],Thursday,Apr,Q2,1995,NO,['Adventure'],"['United Artists', 'Talisman Productions']","['United Kingdom', 'United States of America']"
False,not available,0,en,The Addiction,A vampiric doctoral student tries to follow the philosophy of a nocturnal comrade and control her thirst for blood.,3.137285,1995-01-10,0.0,82.0,The dark is their sunlight. What makes them different is what keeps them alive.,The Addiction,6.4,46.0,['English'],Tuesday,Jan,Q1,1995,NO,"['Drama', 'Horror']","['October Films', 'Guild', 'Fastnet Films']",['United States of America']
False,Batman Collection,100000000,en,Batman Forever,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.",13.321354,1995-06-16,336529144.0,121.0,"Courage now, truth always...",Batman Forever,5.2,1529.0,['English'],Friday,Jun,Q2,1995,NO,"['Action', 'Crime', 'Fantasy']","['Warner Bros.', 'Polygram Filmed Entertainment']","['United Kingdom', 'United States of America']"
False,not available,0,fr,Belle de jour,"Beautiful young housewife Séverine Serizy cannot reconcile her masochistic fantasies with her everyday life alongside dutiful husband Pierre. When her lovestruck friend Henri mentions a secretive high-class brothel run by Madame Anais, Séverine begins to work there during the day under the name Belle de Jour. But when one of her clients grows possessive, she must try to go back to her normal life.",10.142662,1967-05-24,0.0,101.0,Luis Bunuel's Masterpiece of Erotica!,Belle de Jour,7.3,163.0,"['Français', '', 'Español']",Wednesday,May,Q2,1967,NO,"['Drama', 'Romance']","['Paris Films Productions', 'Five Films', 'Robert et Raymond Hakim']","['France', 'Italy']"
False,not available,0,en,Beyond Rangoon,"Patricia Arquette stars as American widow Laura Bowman, a young doctor who's unwittingly drawn into political turmoil while vacationing in Burma in the late 1980s, in this fictionalized drama based on actual events. Bowman initially left San Francisco with her sister (Frances McDormand) in an attempt to escape painful memories of her husband and son's violent deaths. But her fight to escape to Thailand could prove just as harrowing.",2.04189,1995-05-24,0.0,100.0,Truth has a witness,Beyond Rangoon,6.4,21.0,['English'],Wednesday,May,Q2,1995,NO,"['Drama', 'Thriller']","['Columbia Pictures', 'Castle Rock Entertainment']",[]
False,Brooklyn Cigar Store Collection,2000000,en,Blue in the Face,"Auggie runs a small tobacco shop in Brooklyn, New York. The whole neighborhood comes to visit him to buy cigarettes and have some small talk. During the movie Lou Reed tries to explain why he has to have a cut on his health insurance bill if he keeps smoking and Madonna acts as a Singing Telegram.",11.528147,1995-09-15,1275000.0,83.0,Welcome to the planet Brooklyn.,Blue in the Face,6.8,28.0,['English'],Friday,Sep,Q3,1995,YES,['Comedy'],"['Miramax Films', 'InterAL']",['United States of America']
False,not available,11000000,en,Canadian Bacon,Canadian Bacon is the only fictitious film from Director Michael Moore. This comedy is about an American president who decides to go to war to bring the public’s opinion of him up during election time. Canadian Bacon is actor John Candy’s last film.,5.391556,1995-06-08,178104.0,91.0,"I'll tell ya another thing, their beer sucks!",Canadian Bacon,5.9,57.0,['English'],Thursday,Jun,Q2,1995,NO,"['Action', 'Comedy']",['PolyGram Filmed Entertainment'],"['Canada', 'United States of America']"
False,Casper Collection,50000000,en,Casper,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.",12.812539,1995-05-26,287928194.0,100.0,Get an afterlife,Casper,6.0,1045.0,['English'],Friday,May,Q2,1995,NO,"['Fantasy', 'Comedy', 'Family']","['Universal Pictures', 'Amblin Entertainment', 'The Harvey Entertainment Company']",['United States of America']
False,not available,25000000,en,Clockers,"Strike is a young city drug pusher under the tutelage of drug-lord Rodney Little.When a night man at a fast-food restaurant is found with four bullets in his body, Strike's older brother turns himself in as the killer. Det. Rocco Klein doesn't buy the story, however, and sets out to find the truth, and it seems that all the fingers point toward Strike &amp; Rodney.",4.558992,1995-09-15,13071518.0,128.0,"When there's murder on the streets, everyone is a suspect.",Clockers,6.8,69.0,['English'],Friday,Sep,Q3,1995,NO,"['Mystery', 'Crime', 'Drama']","['Universal Pictures', '40 Acres & A Mule Filmworks']",['United States of America']
False,not available,50000000,en,Congo,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.",7.260574,1995-06-09,152022101.0,109.0,Where you are the endangered species.,Congo,5.0,214.0,"['English', 'Français']",Friday,Jun,Q2,1995,NO,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']","['Paramount Pictures', 'Kennedy/Marshall Company, The']",['United States of America']
False,not available,53000000,en,Crimson Tide,"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so.",8.657365,1995-05-12,157387195.0,116.0,Danger runs deep.,Crimson Tide,7.0,508.0,['English'],Friday,May,Q2,1995,NO,"['Action', 'Thriller', 'Drama']","['Hollywood Pictures', 'Don Simpson/Jerry Bruckheimer Films']",['United States of America']
False,not available,0,en,Crumb,"This movie chronicles the life and times of R. Crumb. Robert Crumb is the cartoonist/artist who drew Keep On Truckin', Fritz the Cat, and played a major pioneering role in the genesis of underground comix. Through interviews with his mother, two brothers, wife, and ex-girlfriends, as well as selections from his vast quantity of graphic art, we are treated to a darkly comic ride through one man's subconscious mind.",3.620388,1994-09-10,3174695.0,119.0,Weird sex · Obsession · Comic books,Crumb,7.6,71.0,['English'],Saturday,Sep,Q3,1994,NO,['Documentary'],['Superior Pictures'],['United States of America']
False,Mexico Trilogy,7000000,en,Desperado,A gunslinger is embroiled in a war with a local drug runner.,6.950458,1995-08-25,25405445.0,104.0,"When the smoke clears, it just means he's reloading.",Desperado,6.8,898.0,['English'],Friday,Aug,Q3,1995,NO,"['Thriller', 'Action', 'Crime']","['Columbia Pictures', 'Los Hooligans Productions']",['United States of America']
False,not available,27000000,en,Devil in a Blue Dress,"In late 1940s Los Angeles, Easy Rawlins is an unemployed black World War II veteran with few job prospects. At a bar, Easy meets DeWitt Albright, a mysterious white man looking for someone to investigate the disappearance of a missing white woman named Daphne Monet, who he suspects is hiding out in one of the city's black jazz clubs. Strapped for money and facing house payments, Easy takes the job, but soon finds himself in over his head.",4.646132,1995-09-15,16140822.0,102.0,Private detective Easy Rawlins has been caught on the wrong side of the most dangerous secret in town.,Devil in a Blue Dress,6.3,88.0,['English'],Friday,Sep,Q3,1995,NO,"['Drama', 'Mystery', 'Thriller']","['TriStar Pictures', 'Mundy Lane Entertainment']",['United States of America']
False,Die Hard Collection,90000000,en,Die Hard: With a Vengeance,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",15.138855,1995-05-19,366101666.0,128.0,Think fast. Look alive. Die hard.,Die Hard: With a Vengeance,6.9,2094.0,"['English', 'Deutsch', 'Română']",Friday,May,Q2,1995,NO,"['Action', 'Thriller']","['Twentieth Century Fox Film Corporation', 'Cinergi Pictures Entertainment']",['United States of America']
False,Teenage Apocalypse Trilogy,0,en,The Doom Generation,"Jordan White and Amy Blue, two troubled teens, pick up an adolescent drifter, Xavier Red. Together, the threesome embark on a sex and violence-filled journey through an America of psychos and quickiemarts.",7.120806,1995-10-27,0.0,80.0,Sex. Violence. Whatever.,The Doom Generation,5.6,57.0,['English'],Friday,Oct,Q4,1995,NO,"['Action', 'Comedy', 'Crime', 'Drama']","['Why Not Productions', 'Desperate Pictures', 'Blurco', 'The Teen Angst Movie Company']","['France', 'United States of America']"
False,not available,0,en,Feast of July,"After an abandoned young woman in late 19th Century England is taken in by a rural couple with three handsome sons, tragic consequences result.",0.523575,1995-10-12,0.0,116.0,There is no escape from the past.,Feast of July,0.0,0.0,['English'],Thursday,Oct,Q4,1995,NO,"['Drama', 'Crime']","['Touchstone Pictures', 'Merchant Ivory Productions']",[]
False,not available,55000000,en,First Knight,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",15.178338,1995-07-07,127600435.0,134.0,Their greatest battle would be for her love.,First Knight,5.9,319.0,"['English', 'Français']",Friday,Jul,Q3,1995,NO,"['Action', 'Adventure', 'Drama', 'Romance']","['Columbia Pictures Corporation', 'First Knight Productions']",['United States of America']
